ob,precip
2015-02-02 08:46:00,0.01
2015-02-02 08:54:00,0.01
2015-02-02 09:00:00,0.12
2015-02-02 09:00:00,0.01
2015-02-02 09:15:00,0.01
2015-02-02 09:28:00,0.01
2015-02-02 09:34:00,0.01
2015-02-02 10:00:00,0.04
2015-02-05 01:45:00,0.01
2015-02-05 02:00:00,0.01
2015-02-05 03:00:00,0.01
2015-02-05 04:00:00,0.01
2015-02-05 05:00:00,0.01
2015-02-05 06:00:00,0.01
2015-02-05 07:00:00,0.01
2015-02-05 08:00:00,0.01
2015-02-05 09:00:00,0.01
2015-02-05 10:00:00,0.01
2015-02-05 11:00:00,0.01
2015-02-05 12:00:00,0.01
2015-02-09 16:10:00,0.01
2015-02-09 17:00:00,0.01
2015-02-09 17:13:00,0.01
2015-02-09 18:00:00,0.01
2015-02-09 18:29:00,0.01
2015-02-09 18:55:00,0.01
2015-02-09 19:00:00,0.02
2015-02-09 20:35:00,0.01
2015-02-09 20:56:00,0.01
2015-02-09 21:00:00,0.02
2015-02-09 21:12:00,0.01
2015-02-09 21:24:00,0.01
2015-02-09 21:37:00,0.01
2015-02-09 21:48:00,0.01
2015-02-09 21:57:00,0.01
2015-02-09 22:00:00,0.05
2015-02-09 22:04:00,0.01
2015-02-09 22:11:00,0.01
2015-02-09 22:19:00,0.01
2015-02-09 22:29:00,0.01
2015-02-09 22:41:00,0.01
2015-02-09 22:59:00,0.01
2015-02-09 23:00:00,0.06
2015-02-10 00:16:00,0.01
2015-02-10 01:00:00,0.01
2015-02-10 01:21:00,0.01
2015-02-10 01:32:00,0.01
2015-02-10 01:56:00,0.01
2015-02-10 02:00:00,0.03
2015-02-10 02:23:00,0.01
2015-02-10 02:38:00,0.01
2015-02-10 02:50:00,0.01
2015-02-10 03:00:00,0.03
2015-02-10 03:01:00,0.01
2015-02-10 03:10:00,0.01
2015-02-10 03:24:00,0.01
2015-02-10 03:34:00,0.01
2015-02-10 03:42:00,0.01
2015-02-10 03:57:00,0.01
2015-02-10 04:00:00,0.06
2015-02-10 04:34:00,0.01
2015-02-10 04:47:00,0.01
2015-02-10 05:00:00,0.02
2015-02-10 05:10:00,0.01
2015-02-10 05:49:00,0.01
2015-02-10 06:00:00,0.02
2015-02-10 06:19:00,0.01
2015-02-10 06:39:00,0.01
2015-02-10 07:00:00,0.02
2015-02-10 07:09:00,0.01
2015-02-10 07:45:00,0.01
2015-02-10 08:00:00,0.02
2015-02-10 09:00:00,0.01
2015-02-10 10:00:00,0.01
2015-02-17 11:40:00,0.01
2015-02-17 11:55:00,0.01
2015-02-17 11:59:00,0.01
2015-02-17 12:00:00,0.03
2015-02-17 12:08:00,0.01
2015-02-17 12:15:00,0.01
2015-02-17 12:20:00,0.01
2015-02-17 12:23:00,0.01
2015-02-17 12:28:00,0.01
2015-02-17 12:35:00,0.01
2015-02-17 12:40:00,0.01
2015-02-17 12:46:00,0.01
2015-02-17 12:51:00,0.01
2015-02-17 12:57:00,0.01
2015-02-17 13:00:00,0.1
2015-02-17 13:07:00,0.01
2015-02-17 13:17:00,0.01
2015-02-17 13:24:00,0.01
2015-02-17 13:27:00,0.01
2015-02-17 13:31:00,0.01
2015-02-17 13:34:00,0.01
2015-02-17 13:39:00,0.01
2015-02-17 13:41:00,0.01
2015-02-17 13:50:00,0.01
2015-02-17 13:56:00,0.01
2015-02-17 13:59:00,0.01
2015-02-17 14:00:00,0.11
2015-02-17 14:03:00,0.01
2015-02-17 14:05:00,0.01
2015-02-17 14:09:00,0.01
2015-02-17 14:14:00,0.01
2015-02-17 14:17:00,0.01
2015-02-17 14:18:00,0.01
2015-02-17 14:19:00,0.01
2015-02-17 14:21:00,0.01
2015-02-17 14:23:00,0.01
2015-02-17 14:25:00,0.01
2015-02-17 14:27:00,0.01
2015-02-17 14:29:00,0.01
2015-02-17 14:31:00,0.01
2015-02-17 14:34:00,0.01
2015-02-17 14:37:00,0.01
2015-02-17 14:40:00,0.01
2015-02-17 14:42:00,0.01
2015-02-17 14:45:00,0.01
2015-02-17 14:49:00,0.01
2015-02-17 14:52:00,0.01
2015-02-17 14:56:00,0.01
2015-02-17 15:00:00,0.21
2015-02-17 15:00:00,0.01
2015-02-17 15:05:00,0.01
2015-02-17 15:12:00,0.01
2015-02-17 16:00:00,0.03
2015-02-22 06:40:00,0.01
2015-02-22 07:00:00,0.01
2015-02-22 07:22:00,0.01
2015-02-22 07:55:00,0.01
2015-02-22 08:00:00,0.02
2015-02-23 03:51:00,0.01
2015-02-23 04:00:00,0.01
2015-02-23 06:17:00,0.01
2015-02-23 06:25:00,0.01
2015-02-23 07:00:00,0.02
2015-02-23 08:47:00,0.01
2015-02-23 09:00:00,0.01
2015-02-23 09:37:00,0.01
2015-02-23 10:00:00,0.01
2015-02-23 10:28:00,0.01
2015-02-23 11:00:00,0.01
2015-02-23 11:17:00,0.01
2015-02-23 12:00:00,0.01
2015-02-25 09:09:00,0.01
2015-02-25 09:11:00,0.01
2015-02-25 09:12:00,0.01
2015-02-25 09:14:00,0.01
2015-02-25 09:16:00,0.01
2015-02-25 09:21:00,0.01
2015-02-25 09:26:00,0.01
2015-02-25 09:31:00,0.01
2015-02-25 09:38:00,0.01
2015-02-25 09:49:00,0.01
2015-02-25 09:51:00,0.01
2015-02-25 09:52:00,0.01
2015-02-25 09:54:00,0.01
2015-02-25 10:00:00,0.13
2015-02-25 20:10:00,0.01
2015-02-25 21:00:00,0.01
2015-02-25 22:09:00,0.01
2015-02-25 22:14:00,0.01
2015-02-25 22:18:00,0.01
2015-02-25 22:21:00,0.01
2015-02-25 22:24:00,0.01
2015-02-25 22:27:00,0.01
2015-02-25 22:32:00,0.01
2015-02-25 22:39:00,0.01
2015-02-25 23:00:00,0.08
2015-02-25 23:24:00,0.01
2015-02-26 00:00:00,0.01
2015-02-26 01:08:00,0.01
2015-02-26 01:32:00,0.01
2015-02-26 01:40:00,0.01
2015-02-26 01:41:00,0.01
2015-02-26 01:43:00,0.01
2015-02-26 01:46:00,0.01
2015-02-26 01:49:00,0.01
2015-02-26 01:53:00,0.01
2015-02-26 01:57:00,0.01
2015-02-26 02:00:00,0.09
2015-02-26 02:02:00,0.01
2015-02-26 02:07:00,0.01
2015-02-26 02:10:00,0.01
2015-02-26 02:12:00,0.01
2015-02-26 02:14:00,0.01
2015-02-26 02:15:00,0.01
2015-02-26 02:17:00,0.01
2015-02-26 02:18:00,0.01
2015-02-26 02:20:00,0.01
2015-02-26 02:22:00,0.01
2015-02-26 02:25:00,0.01
2015-02-26 02:28:00,0.01
2015-02-26 02:32:00,0.01
2015-02-26 02:34:00,0.01
2015-02-26 02:36:00,0.01
2015-02-26 02:38:00,0.01
2015-02-26 02:40:00,0.01
2015-02-26 02:42:00,0.01
2015-02-26 02:44:00,0.01
2015-02-26 02:47:00,0.01
2015-02-26 02:50:00,0.01
2015-02-26 02:54:00,0.01
2015-02-26 02:59:00,0.01
2015-02-26 03:00:00,0.23
2015-02-26 03:06:00,0.01
2015-02-26 03:12:00,0.01
2015-02-26 03:15:00,0.01
2015-02-26 03:19:00,0.01
2015-02-26 03:22:00,0.01
2015-02-26 03:25:00,0.01
2015-02-26 03:27:00,0.01
2015-02-26 03:30:00,0.01
2015-02-26 03:34:00,0.01
2015-02-26 03:40:00,0.01
2015-02-26 03:54:00,0.01
2015-02-26 04:00:00,0.11
2015-02-26 04:03:00,0.01
2015-02-26 04:07:00,0.01
2015-02-26 04:09:00,0.01
2015-02-26 04:12:00,0.01
2015-02-26 04:15:00,0.01
