ob,station,precip
2013-02-16 09:47:00,LAKE,0.01
2013-02-16 09:56:00,LAKE,0.01
2013-02-16 10:00:00,LAKE,0.03
2013-02-16 10:02:00,LAKE,0.01
2013-02-16 10:09:00,LAKE,0.01
2013-02-16 10:16:00,LAKE,0.01
2013-02-16 10:29:00,LAKE,0.01
2013-02-16 10:45:00,LAKE,0.01
2013-02-16 10:53:00,LAKE,0.01
2013-02-16 11:00:00,LAKE,0.06
2013-02-16 11:00:00,LAKE,0.01
2013-02-16 11:11:00,LAKE,0.01
2013-02-16 11:31:00,LAKE,0.01
2013-02-16 12:00:00,LAKE,0.03
2013-02-16 12:30:00,LAKE,0.01
2013-02-16 12:45:00,LAKE,0.01
2013-02-16 13:00:00,LAKE,0.02
2013-02-16 13:03:00,LAKE,0.01
2013-02-16 13:10:00,LAKE,0.01
2013-02-16 13:16:00,LAKE,0.01
2013-02-16 13:22:00,LAKE,0.01
2013-02-16 13:28:00,LAKE,0.01
2013-02-16 13:33:00,LAKE,0.01
2013-02-16 13:40:00,LAKE,0.01
2013-02-16 13:47:00,LAKE,0.01
2013-02-16 13:56:00,LAKE,0.01
2013-02-16 14:00:00,LAKE,0.09
2013-02-16 14:02:00,LAKE,0.01
2013-02-16 14:08:00,LAKE,0.01
2013-02-16 14:15:00,LAKE,0.01
2013-02-16 14:24:00,LAKE,0.01
2013-02-16 14:34:00,LAKE,0.01
2013-02-16 14:48:00,LAKE,0.01
2013-02-16 15:00:00,LAKE,0.06
2013-02-16 15:03:00,LAKE,0.01
2013-02-16 15:23:00,LAKE,0.01
2013-02-16 15:42:00,LAKE,0.01
2013-02-16 16:00:00,LAKE,0.03
2013-02-16 16:12:00,LAKE,0.01
2013-02-16 16:53:00,LAKE,0.01
2013-02-16 17:00:00,LAKE,0.02
2013-02-16 19:36:00,LAKE,0.01
2013-02-16 20:00:00,LAKE,0.01
2013-02-19 11:34:00,LAKE,0.01
2013-02-19 11:55:00,LAKE,0.01
2013-02-19 12:00:00,LAKE,0.02
2013-02-19 14:30:00,LAKE,0.01
2013-02-19 14:38:00,LAKE,0.01
2013-02-19 15:00:00,LAKE,0.02
2013-02-19 15:00:00,LAKE,0.01
2013-02-19 15:23:00,LAKE,0.01
2013-02-19 16:00:00,LAKE,0.02
2013-02-22 02:42:00,LAKE,0.01
2013-02-22 02:52:00,LAKE,0.01
2013-02-22 03:00:00,LAKE,0.02
2013-02-22 03:01:00,LAKE,0.01
2013-02-22 03:11:00,LAKE,0.01
2013-02-22 03:20:00,LAKE,0.01
2013-02-22 03:27:00,LAKE,0.01
2013-02-22 03:33:00,LAKE,0.01
2013-02-22 03:42:00,LAKE,0.01
2013-02-22 03:50:00,LAKE,0.01
2013-02-22 03:56:00,LAKE,0.01
2013-02-22 04:00:00,LAKE,0.08
2013-02-22 04:03:00,LAKE,0.01
2013-02-22 04:16:00,LAKE,0.01
2013-02-22 04:27:00,LAKE,0.01
2013-02-22 04:37:00,LAKE,0.01
2013-02-22 04:56:00,LAKE,0.01
2013-02-22 05:00:00,LAKE,0.05
2013-02-22 05:13:00,LAKE,0.01
2013-02-22 05:26:00,LAKE,0.01
2013-02-22 05:44:00,LAKE,0.01
2013-02-22 06:00:00,LAKE,0.03
2013-02-22 15:41:00,LAKE,0.01
2013-02-22 15:54:00,LAKE,0.01
2013-02-22 16:00:00,LAKE,0.02
2013-02-22 16:19:00,LAKE,0.01
2013-02-22 16:21:00,LAKE,0.01
2013-02-22 16:28:00,LAKE,0.01
2013-02-22 17:00:00,LAKE,0.03
2013-02-22 18:00:00,LAKE,0.01
2013-02-22 19:00:00,LAKE,0.01
2013-02-22 19:32:00,LAKE,0.01
2013-02-22 20:00:00,LAKE,0.01
2013-02-22 20:53:00,LAKE,0.01
2013-02-22 21:00:00,LAKE,0.01
2013-02-22 21:06:00,LAKE,0.01
2013-02-22 21:22:00,LAKE,0.01
2013-02-22 22:00:00,LAKE,0.02
2013-02-22 22:12:00,LAKE,0.01
2013-02-22 23:00:00,LAKE,0.01
2013-02-22 23:21:00,LAKE,0.01
2013-02-23 00:00:00,LAKE,0.01
2013-02-23 02:20:00,LAKE,0.01
2013-02-23 02:43:00,LAKE,0.02
2013-02-23 02:44:00,LAKE,0.02
2013-02-23 02:45:00,LAKE,0.01
2013-02-23 02:47:00,LAKE,0.01
2013-02-23 02:51:00,LAKE,0.01
2013-02-23 03:00:00,LAKE,0.08
2013-02-23 03:58:00,LAKE,0.01
2013-02-23 04:00:00,LAKE,0.01
2013-02-23 04:40:00,LAKE,0.01
2013-02-23 04:43:00,LAKE,0.01
2013-02-23 04:46:00,LAKE,0.01
2013-02-23 04:47:00,LAKE,0.01
2013-02-23 04:48:00,LAKE,0.01
2013-02-23 04:49:00,LAKE,0.02
2013-02-23 04:50:00,LAKE,0.01
2013-02-23 04:51:00,LAKE,0.01
2013-02-23 04:52:00,LAKE,0.01
2013-02-23 04:53:00,LAKE,0.02
2013-02-23 04:54:00,LAKE,0.01
2013-02-23 04:55:00,LAKE,0.01
2013-02-23 04:56:00,LAKE,0.01
2013-02-23 04:57:00,LAKE,0.01
2013-02-23 05:00:00,LAKE,0.16
2013-02-23 05:00:00,LAKE,0.01
2013-02-23 05:05:00,LAKE,0.01
2013-02-23 05:09:00,LAKE,0.01
2013-02-23 05:13:00,LAKE,0.01
2013-02-23 05:21:00,LAKE,0.01
2013-02-23 05:30:00,LAKE,0.01
2013-02-23 05:38:00,LAKE,0.01
2013-02-23 06:00:00,LAKE,0.07
2013-02-23 06:01:00,LAKE,0.01
2013-02-23 06:37:00,LAKE,0.01
2013-02-23 06:50:00,LAKE,0.01
2013-02-23 06:59:00,LAKE,0.01
2013-02-23 07:00:00,LAKE,0.04
2013-02-23 07:04:00,LAKE,0.01
2013-02-23 07:13:00,LAKE,0.01
2013-02-23 07:22:00,LAKE,0.01
2013-02-23 07:27:00,LAKE,0.01
2013-02-23 07:32:00,LAKE,0.01
2013-02-23 07:40:00,LAKE,0.01
2013-02-23 07:47:00,LAKE,0.01
2013-02-23 07:55:00,LAKE,0.01
2013-02-23 07:59:00,LAKE,0.01
2013-02-23 08:00:00,LAKE,0.09
2013-02-23 08:04:00,LAKE,0.01
2013-02-23 08:09:00,LAKE,0.01
2013-02-23 08:14:00,LAKE,0.01
2013-02-23 08:18:00,LAKE,0.01
2013-02-23 08:24:00,LAKE,0.01
2013-02-23 08:32:00,LAKE,0.01
2013-02-23 08:44:00,LAKE,0.01
2013-02-23 08:53:00,LAKE,0.01
2013-02-23 08:56:00,LAKE,0.01
2013-02-23 09:00:00,LAKE,0.09
2013-02-23 09:01:00,LAKE,0.01
2013-02-23 09:04:00,LAKE,0.01
2013-02-23 09:07:00,LAKE,0.01
2013-02-23 09:12:00,LAKE,0.01
2013-02-23 09:16:00,LAKE,0.01
2013-02-23 09:20:00,LAKE,0.01
2013-02-23 09:23:00,LAKE,0.01
2013-02-23 09:26:00,LAKE,0.01
2013-02-23 09:28:00,LAKE,0.01
2013-02-23 09:30:00,LAKE,0.01
2013-02-23 09:33:00,LAKE,0.01
2013-02-23 09:35:00,LAKE,0.01
2013-02-23 09:38:00,LAKE,0.01
2013-02-23 09:41:00,LAKE,0.01
2013-02-23 09:43:00,LAKE,0.01
2013-02-23 09:46:00,LAKE,0.01
2013-02-23 09:49:00,LAKE,0.01
2013-02-23 09:52:00,LAKE,0.01
2013-02-23 09:56:00,LAKE,0.01
2013-02-23 10:00:00,LAKE,0.19
2013-02-23 10:02:00,LAKE,0.01
2013-02-23 10:35:00,LAKE,0.01
2013-02-23 10:49:00,LAKE,0.01
2013-02-23 11:00:00,LAKE,0.03
2013-02-23 11:39:00,LAKE,0.01
2013-02-23 12:00:00,LAKE,0.01
2013-02-23 12:29:00,LAKE,0.01
2013-02-23 12:38:00,LAKE,0.01
2013-02-23 13:00:00,LAKE,0.02
2013-02-23 13:04:00,LAKE,0.01
2013-02-23 13:29:00,LAKE,0.01
2013-02-23 13:52:00,LAKE,0.01
2013-02-23 14:00:00,LAKE,0.03
2013-02-23 14:14:00,LAKE,0.01
2013-02-23 15:00:00,LAKE,0.01
2013-02-24 02:01:00,LAKE,0.01
2013-02-24 02:06:00,LAKE,0.01
2013-02-24 02:11:00,LAKE,0.01
2013-02-24 02:55:00,LAKE,0.01
2013-02-24 02:56:00,LAKE,0.01
2013-02-24 03:00:00,LAKE,0.05
2013-02-24 03:00:00,LAKE,0.01
2013-02-24 03:14:00,LAKE,0.01
2013-02-24 03:19:00,LAKE,0.01
2013-02-24 03:22:00,LAKE,0.01
2013-02-24 03:42:00,LAKE,0.01
2013-02-24 03:58:00,LAKE,0.01
2013-02-24 04:00:00,LAKE,0.06
2013-02-24 04:08:00,LAKE,0.01
2013-02-24 05:00:00,LAKE,0.01
2013-02-26 06:57:00,LAKE,0.01
2013-02-26 07:00:00,LAKE,0.01
2013-02-26 07:06:00,LAKE,0.01
